,id,sex,Tribe,Genus,Species,sub-species,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,Perimeter,doresal/ventral,Anterior/Posterior,left/right,sub/Family,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,genotype,phenotype,sex-phenotype
103,382,f,Ithomiinae,Melinaea,marsaeus,mothone,733265.0,1231.5734,1286,52.6167,397002499489,357808900949629,344811688414587008,0.57217,0.61219,0.64393,3626.2379,,,,,,,,,,,,,,,,
104,383,f,Ithomiinae,Melinaea,marsaeus,mothone,1249472.0,1890.4044,1996,159.9825,1941325004591,2846476919308990,4408033992754279936,0.62449,0.65922,0.68662,5230.4961,d,Ant,d,Ithomiinae,883.4195,967.0,47.8768,296210518560.0,183757242360510.0,1.23843151780068e+17,0.50351,0.54586,0.58024,,,
105,383,f,Ithomiinae,Melinaea,marsaeus,mothone,1244779.0,1883.2362,1961,134.3799,1815190084505,2596557541368380,3925894491362959872,0.6158,0.65156,0.67957,5086.3956,d,Ant,g,Ithomiinae,883.043,961.0,-13.7574,295730025925.0,183570226145629.0,1.23777995833297e+17,0.5072,0.54977,0.58434,,,
106,383,f,Ithomiinae,Melinaea,marsaeus,mothone,865502.0,1360.5658,1386,97.7156,541694023341,527967547964541,549395581400979968,0.57079,0.6119,0.64401,3927.174,,,,,,,,,,,,,,,,
107,383,f,Ithomiinae,Melinaea,marsaeus,mothone,855773.0,1349.8901,1380,54.0971,528733014627,511944863483775,529412555243315008,0.56959,0.61058,0.64266,3861.8431,,,,,,,,,,,,,,,,
108,383,f,Ithomiinae,Melinaea,marsaeus,mothone,1245712.0,1884.4604,1963,150.1202,1817502833622,2600907932957210,3934193409666860032,0.61533,0.6511,0.67911,5160.3123,v,Ant,d,Ithomiinae,882.9877,960.0,9.5715,295593047126.0,183409846875114.0,1.23622086469764e+17,0.50742,0.55004,0.58465,,,
109,383,f,Ithomiinae,Melinaea,marsaeus,mothone,1248895.0,1890.229,1993,159.8958,1934933187764,2833989427899170,4383977549496759808,0.62454,0.65935,0.6868,5201.224,v,Ant,g,Ithomiinae,883.2218,964.0,45.6865,296240640686.0,183797114368842.0,1.23883775940704e+17,0.50522,0.54768,0.58216,,,
110,383,f,Ithomiinae,Melinaea,marsaeus,mothone,855940.0,1349.5912,1380,79.6082,530674407283,514396623422509,532497730698937024,0.57058,0.61151,0.64356,3881.0735,,,,,,,,,,,,,,,,
111,383,f,Ithomiinae,Melinaea,marsaeus,mothone,863518.0,1358.7998,1383,45.901,538785436531,524341810211089,544794960835036992,0.57115,0.61229,0.64442,3941.2085,,,,,,,,,,,,,,,,
112,414,f,Ithomiinae,Melinaea,marsaeus,phasiana,919294.0,1602.6223,1644,141.4068,950916822467,1147706425701330,1463147194960620032,0.61865,0.65497,0.68321,4327.3548,d,Ant,d,Ithomiinae,769.5098,846.0,3.7505,167541744417.0,90775761344099.0,5.33666174329453e+16,0.50462,0.54635,0.58021,,,
113,414,f,Ithomiinae,Melinaea,marsaeus,phasiana,920699.0,1633.2961,1671,161.8719,1013129524792,1256191856130690,1643646252776630016,0.62777,0.66375,0.69175,4442.6858,d,Ant,g,Ithomiinae,760.7735,839.0,28.2456,164607488287.0,88222280672331.0,5.12933067998313e+16,0.50397,0.54541,0.57906,,,
114,414,f,Ithomiinae,Melinaea,marsaeus,phasiana,595276.0,1131.2667,1165,92.2433,268160415971,220375745854401,193231854275091008,0.57612,0.61634,0.64791,3249.444,,,,,,,,,,,,,,,,
115,414,f,Ithomiinae,Melinaea,marsaeus,phasiana,617227.0,1158.3227,1199,74.2385,296477707256,251093383695228,226953603717991008,0.57804,0.61798,0.64946,3373.3851,,,,,,,,,,,,,,,,
116,414,f,Ithomiinae,Melinaea,marsaeus,phasiana,920806.0,1633.216,1672,196.1045,1012993870311,1255859930195720,1642980698017029888,0.62731,0.66327,0.69124,4419.4381,v,Ant,d,Ithomiinae,760.9547,840.0,23.0297,164067775721.0,87840884767585.0,5.10214911935578e+16,0.50251,0.54396,0.57759,,,
117,414,f,Ithomiinae,Melinaea,marsaeus,phasiana,920613.0,1606.4717,1646,139.7883,964426980470,1170091710508400,1499168189156320000,0.62182,0.65809,0.6863,4354.7274,v,Ant,g,Ithomiinae,769.1403,846.0,5.0996,168906543153.0,91691830611905.0,5.4000232167086e+16,0.50631,0.54792,0.58171,,,
118,414,f,Ithomiinae,Melinaea,marsaeus,phasiana,615301.0,1154.5421,1203,78.1497,296901170862,251633092596106,227590828663632000,0.57743,0.61701,0.64826,3450.1719,,,,,,,,,,,,,,,,
119,414,f,Ithomiinae,Melinaea,marsaeus,phasiana,594727.0,1130.8193,1165,89.0299,267348096671,219548332159163,192387792028803008,0.57551,0.61576,0.64735,3289.2186,,,,,,,,,,,,,,,,
120,484,f,Ithomiinae,Melinaea,satevis,cydon,908472.0,1579.3685,1638,110.8602,919453929588,1096965598909460,1382921846444519936,0.61418,0.6501,0.67812,4306.6025,,,,,,,,,,,,,,,,
121,484,f,Ithomiinae,Melinaea,satevis,cydon,902431.0,1580.1785,1639,105.2872,934620730943,1124785476929200,1430051459754739968,0.62091,0.65661,0.68455,4463.0706,,,,,,,,,,,,,,,,
122,484,f,Ithomiinae,Melinaea,satevis,cydon,613321.0,1161.4478,1176,50.6916,271202220726,223513743325120,196920194500670016,0.56545,0.60739,0.64009,3286.1719,,,,,,,,,,,,,,,,
123,484,f,Ithomiinae,Melinaea,satevis,cydon,622240.0,1168.7808,1192,56.2541,304573453125,260451507883761,237821309955929984,0.58694,0.62755,0.65962,3669.9192,,,,,,,,,,,,,,,,
124,484,f,Ithomiinae,Melinaea,satevis,cydon,907669.0,1585.5974,1644,114.9305,948600258439,1146571583666410,1464142025656059904,0.62184,0.65754,0.68551,4469.1955,,,,,,,,,,,,,,,,
125,484,f,Ithomiinae,Melinaea,satevis,cydon,907771.0,1580.8779,1639,106.35,918335595282,1095841509544590,1381944925479269888,0.61367,0.64965,0.67772,4295.6147,,,,,,,,,,,,,,,,
126,484,f,Ithomiinae,Melinaea,satevis,cydon,622138.0,1170.2786,1192,39.9532,304095913075,260147844679479,237742913957350016,0.58652,0.62734,0.6596,4194.3599,,,,,,,,,,,,,,,,
127,484,f,Ithomiinae,Melinaea,satevis,cydon,611614.0,1158.6992,1167,50.6396,269627234753,221803446309997,195030767223227008,0.56895,0.61107,0.64393,3340.6988,,,,,,,,,,,,,,,,
128,542,m,Ithomiinae,Melinaea,ludovica,ludovica,805148.0,1595.6964,1639,52.4455,764008065965,897039407219817,1118420358436080000,0.59434,0.63251,0.66237,4279.2817,,,,,,,,,,,,,,,,
129,542,m,Ithomiinae,Melinaea,ludovica,ludovica,729670.0,1386.5325,1394,-14.6077,485969563081,487214364559847,522105592667379968,0.58543,0.627,0.65977,4150.6786,,,,,,,,,,,,,,,,
130,542,m,Ithomiinae,Melinaea,ludovica,ludovica,488316.0,1023.6924,1021,50.1285,156416207784,111383090288242,85065888151585408,0.55433,0.59843,0.63276,3115.579,,,,,,,,,,,,,,,,
131,542,m,Ithomiinae,Melinaea,ludovica,ludovica,478141.0,1016.6133,1036,0.20704,154149615659,110158182643089,84663937080134896,0.54807,0.59173,0.62615,3618.3801,,,,,,,,,,,,,,,,
132,542,m,Ithomiinae,Melinaea,ludovica,ludovica,732923.0,1390.4952,1397,-0.49195,487540541735,489132713162101,524684292560115968,0.58382,0.62555,0.65844,4234.367,,,,,,,,,,,,,,,,
133,542,m,Ithomiinae,Melinaea,ludovica,ludovica,806997.0,1599.5229,1642,52.6357,766193036540,900494636312502,1124022337754300032,0.59342,0.63168,0.66161,4277.9507,,,,,,,,,,,,,,,,
134,542,m,Ithomiinae,Melinaea,ludovica,ludovica,479531.0,1015.4217,1033,-26.6338,152044760774,107984022882058,82485753594207104,0.5451,0.58895,0.62343,3543.309,,,,,,,,,,,,,,,,
135,542,m,Ithomiinae,Melinaea,ludovica,ludovica,488526.0,1024.6339,1020,4.8778,156737932545,111690389738059,85351859423373792,0.55532,0.59948,0.63384,3157.378,,,,,,,,,,,,,,,,
136,674,f,Ithomiinae,Melinaea,marsaeus,mothone,1108776.0,1759.7734,1821,158.2263,1359293240065,1793733730742530,2505334390200189952,0.60803,0.64466,0.67328,4770.1143,d,Ant,d,Ithomiinae,837.5281,920.0,-19.4399,236146877535.0,138740609025099.0,8.84983834774441e+16,0.50163,0.54367,0.57774,,,
137,674,f,Ithomiinae,Melinaea,marsaeus,mothone,1117064.0,1779.1826,1849,179.668,1421341780761,1906598855464180,2705935522045459968,0.61006,0.64633,0.67472,4819.83,d,Ant,g,Ithomiinae,835.4348,916.0,13.8988,236446597688.0,138471556623862.0,8.80340584537418e+16,0.50226,0.54433,0.57843,,,
138,674,f,Ithomiinae,Melinaea,marsaeus,mothone,776889.0,1270.9848,1277,36.0365,404570767053,363003578141783,348369821989220992,0.5651,0.60766,0.64081,3751.1669,,,,,,,,,,,,,,,,
139,674,f,Ithomiinae,Melinaea,marsaeus,mothone,777817.0,1275.8504,1279,91.7035,412096466879,372189219019573,359333059252252032,0.5691,0.61154,0.64459,3808.0786,,,,,,,,,,,,,,,,
140,674,f,Ithomiinae,Melinaea,marsaeus,mothone,1116476.0,1779.2,1850,171.3706,1426071304894,1915725328649790,2722715009776849920,0.61091,0.64713,0.67549,4890.7661,v,Ant,d,Ithomiinae,834.7827,914.0,17.3783,236704667984.0,138641618802524.0,8.81404703550489e+16,0.50377,0.54584,0.57994,,,
141,674,f,Ithomiinae,Melinaea,marsaeus,mothone,1108915.0,1761.1276,1821,147.4601,1357116929152,1790053994012730,2499170940644579840,0.6075,0.64419,0.67284,4769.2859,v,Ant,g,Ithomiinae,836.8517,919.0,-16.3349,236903849500.0,139267071207816.0,8.88700079025395e+16,0.50295,0.54492,0.57896,,,
142,674,f,Ithomiinae,Melinaea,marsaeus,mothone,777737.0,1274.858,1279,96.5034,412220492830,372232023037878,359278658066190976,0.56922,0.61158,0.64458,3796.3973,,,,,,,,,,,,,,,,
143,674,f,Ithomiinae,Melinaea,marsaeus,mothone,777272.0,1270.8149,1274,29.434,404425168144,362731275539776,347955799025193024,0.56619,0.60884,0.64205,3740.5983,,,,,,,,,,,,,,,,
144,675, ,Ithomiinae,Melinaea,marsaeus,mothone,1073927.0,1771.6772,1868,175.9266,1351184892578,1808190006650850,2565630674409920000,0.60047,0.63686,0.66555,4891.0331,d,Ant,d,Ithomiinae,797.21,862.0,-58.1349,202610726640.0,112587132174498.0,6.78971334549132e+16,0.50389,0.54701,0.58172,,,
145,675, ,Ithomiinae,Melinaea,marsaeus,mothone,1089652.0,1741.3302,1795,73.1862,1209106938562,1539733069729680,2083703826823280128,0.58685,0.62516,0.65512,4847.7955,d,Ant,g,Ithomiinae,826.2957,904.0,-64.5934,215127021734.0,123264386008270.0,7.69159412449871e+16,0.49151,0.53499,0.57018,,,
146,675, ,Ithomiinae,Melinaea,marsaeus,mothone,757787.0,1224.3021,1263,6.6437,380759194940,334042513520712,313701592562630976,0.56124,0.60258,0.6351,3987.3405,,,,,,,,,,,,,,,,
147,675, ,Ithomiinae,Melinaea,marsaeus,mothone,754654.0,1198.0246,1205,16.933,343196853217,289094508592973,260879942022398016,0.55964,0.60271,0.63634,3848.6887,,,,,,,,,,,,,,,,
148,675, ,Ithomiinae,Melinaea,marsaeus,mothone,1090526.0,1741.1682,1795,121.6138,1209130556344,1539295578005210,2082478244367589888,0.58662,0.62493,0.65489,4926.0798,v,Ant,d,Ithomiinae,826.9662,905.0,-66.7822,216411744344.0,124235745282438.0,7.76594516911331e+16,0.49224,0.53566,0.57081,,,
149,675, ,Ithomiinae,Melinaea,marsaeus,mothone,1073100.0,1771.4893,1867,187.2862,1346996503341,1800918389900320,2552978411503349760,0.60009,0.63651,0.66521,4827.7194,v,Ant,g,Ithomiinae,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,,,
150,675, ,Ithomiinae,Melinaea,marsaeus,mothone,751471.0,1195.0425,1205,11.1343,342071961322,288047379872588,259855302725780000,0.55991,0.60283,0.63638,3774.706,,,,,,,,,,,,,,,,
151,675, ,Ithomiinae,Melinaea,marsaeus,mothone,758406.0,1225.0794,1265,29.4408,380461337515,333687365935527,313289053373689024,0.5599,0.60125,0.63375,3995.1568,,,,,,,,,,,,,,,,
152,684,f,Ithomiinae,Melinaea,marsaeus,mothone,1144062.0,1827.9903,1880,155.3792,1526608348751,2094883687514160,3038430709060800000,0.61444,0.65075,0.67903,4942.4402,d,Ant,d,Ithomiinae,842.9465,943.0,-9.6248,250176772787.0,148797884807033.0,9.62666105701588e+16,0.49589,0.53728,0.57114,,,
153,684,f,Ithomiinae,Melinaea,marsaeus,mothone,1138059.0,1824.8111,1882,153.871,1516625608017,2079286649302900,3012903400832659968,0.61339,0.64958,0.67777,4982.4057,d,Ant,g,Ithomiinae,840.3665,935.0,0.55732,241783116734.0,142376780968350.0,9.12627207490636e+16,0.49297,0.53491,0.56914,,,
154,684,f,Ithomiinae,Melinaea,marsaeus,mothone,777200.0,1295.4272,1306,4.8941,428365548006,394411021515930,388426035953952000,0.56846,0.61075,0.6438,3796.3385,,,,,,,,,,,,,,,,
155,684,f,Ithomiinae,Melinaea,marsaeus,mothone,783080.0,1268.6447,1274,49.1926,413483823778,372856036776954,359773949918345984,0.57037,0.61293,0.64623,3790.4806,,,,,,,,,,,,,,,,
156,684,f,Ithomiinae,Melinaea,marsaeus,mothone,1138655.0,1824.6892,1880,145.2063,1514256578263,2074339968231730,3003322737936500224,0.6134,0.64964,0.67787,5006.2879,v,Ant,d,Ithomiinae,841.0647,935.0,-11.6489,242184294048.0,142717552797930.0,9.15545079612661e+16,0.49325,0.53524,0.56952,,,
157,684,f,Ithomiinae,Melinaea,marsaeus,mothone,1146032.0,1829.8159,1883,153.0406,1530537894286,2101619502160620,3050455921464300032,0.61372,0.65003,0.67833,4933.5529,v,Ant,g,Ithomiinae,843.5338,943.0,4.3439,250704210993.0,149193052111279.0,9.65903788962378e+16,0.49599,0.53745,0.57138,,,
158,684,f,Ithomiinae,Melinaea,marsaeus,mothone,784798.0,1268.734,1274,35.9764,414660294288,373948334723250,360819009927001024,0.57056,0.61308,0.64634,3795.4512,,,,,,,,,,,,,,,,
159,684,f,Ithomiinae,Melinaea,marsaeus,mothone,777894.0,1294.0866,1306,5.2135,429404012060,395400416736710,389390995795504000,0.56889,0.61108,0.64406,3838.6816,,,,,,,,,,,,,,,,
160,685,f,Ithomiinae,Melinaea,marsaeus,mothone,1077807.0,1749.159,1815,137.8673,1315040280986,1730256964018730,2410637891278499840,0.60859,0.64513,0.67378,4924.96,d,Ant,d,Ithomiinae,818.1634,892.0,17.9726,219163697958.0,125714957878962.0,7.82353130256622e+16,0.50553,0.54775,0.5819,,,
161,685,f,Ithomiinae,Melinaea,marsaeus,mothone,1066441.0,1735.7012,1787,117.9325,1289459049088,1687938247542860,2339264038612630016,0.61533,0.65215,0.68102,4670.3325,d,Ant,g,Ithomiinae,813.0155,890.0,46.6972,215659122592.0,123102312282480.0,7.61773172929669e+16,0.50527,0.54708,0.58087,,,
162,685,f,Ithomiinae,Melinaea,marsaeus,mothone,732416.0,1239.365,1261,29.6679,373483905933,330121291194211,312054597709107968,0.56629,0.60803,0.6407,3590.9831,,,,,,,,,,,,,,,,
163,685,f,Ithomiinae,Melinaea,marsaeus,mothone,743937.0,1260.3827,1278,70.3567,390755601882,350509064024196,336134605784715008,0.56709,0.60887,0.64152,3632.9242,,,,,,,,,,,,,,,,
164,685,f,Ithomiinae,Melinaea,marsaeus,mothone,1070718.0,1739.0014,1802,135.4067,1296410491198,1698860162171730,2357170740769979904,0.61063,0.64725,0.67596,4670.3914,v,Ant,d,Ithomiinae,814.371,892.0,35.9968,217282155149.0,124236091857587.0,7.70005989321722e+16,0.50502,0.5468,0.58055,,,
165,685,f,Ithomiinae,Melinaea,marsaeus,mothone,1077765.0,1747.6438,1814,139.3343,1313665356138,1727549496947380,2405693232203030016,0.60862,0.64516,0.67382,4925.5457,v,Ant,g,Ithomiinae,818.8487,895.0,17.0257,219177314581.0,125781952977113.0,7.8327341283505e+16,0.50386,0.54602,0.58013,,,
166,685,f,Ithomiinae,Melinaea,marsaeus,mothone,744073.0,1258.3379,1275,32.8589,390110570903,349485620999697,334679463344968000,0.56791,0.60967,0.64231,3642.9831,,,,,,,,,,,,,,,,
167,685,f,Ithomiinae,Melinaea,marsaeus,mothone,730943.0,1238.3719,1258,26.7257,370753412966,327026141694954,308491974774395008,0.56614,0.60797,0.64071,3612.7649,,,,,,,,,,,,,,,,
168,686,f,Ithomiinae,Melinaea,marsaeus,mothone,1109642.0,1777.3115,1837,99.9608,1441175391429,1947615532041310,2784524791681809920,0.62038,0.65665,0.68515,4898.1458,d,Ant,d,Ithomiinae,833.281,921.0,16.137,237117196491.0,139419654537371.0,8.91204704824211e+16,0.50192,0.54382,0.57801,,,
169,686,f,Ithomiinae,Melinaea,marsaeus,mothone,1117276.0,1768.4448,1820,113.483,1371341187320,1812552030765030,2536715320547460096,0.60872,0.64561,0.67446,4850.097,d,Ant,g,Ithomiinae,842.3155,932.0,27.6992,240228152024.0,142015375255842.0,9.12697997518343e+16,0.49753,0.53948,0.57362,,,
170,686,f,Ithomiinae,Melinaea,marsaeus,mothone,783339.0,1287.8339,1305,46.1739,427395722524,391272100474878,383099781955659008,0.56602,0.60799,0.64081,3687.5933,,,,,,,,,,,,,,,,
171,686,f,Ithomiinae,Melinaea,marsaeus,mothone,778589.0,1278.5209,1306,0.020411,421726418320,384500534857818,375081573548009024,0.56353,0.60523,0.63791,3715.6349,,,,,,,,,,,,,,,,
172,686,f,Ithomiinae,Melinaea,marsaeus,mothone,1115122.0,1766.5639,1818,134.1289,1364484568674,1800817208584140,2516391570721789952,0.60846,0.64534,0.67417,4822.7833,v,Ant,d,Ithomiinae,841.5898,931.0,6.5123,239848564634.0,141735254075500.0,9.10361664200747e+16,0.49815,0.54005,0.57415,,,
173,686,f,Ithomiinae,Melinaea,marsaeus,mothone,1108348.0,1776.4281,1836,97.6786,1439640896370,1945405589619630,2781120177157210112,0.62075,0.65701,0.68551,4849.4696,v,Ant,g,Ithomiinae,832.7195,920.0,17.2051,236738200639.0,139140870342371.0,8.8904918359725e+16,0.50235,0.54426,0.57846,,,
174,686,f,Ithomiinae,Melinaea,marsaeus,mothone,780891.0,1277.8973,1301,43.5003,423445543636,386052105817220,376472700948526016,0.56601,0.60777,0.64048,3735.7771,,,,,,,,,,,,,,,,
175,686,f,Ithomiinae,Melinaea,marsaeus,mothone,781877.0,1286.8821,1305,29.0644,426653887412,390500437883638,382228588431683008,0.56605,0.60797,0.64075,3724.0369,,,,,,,,,,,,,,,,
176,687,m,Ithomiinae,Melinaea,marsaeus,mothone,1165688.0,1857.1971,1975,118.153,1659745366079,2349870437557000,3523084654029080064,0.60417,0.63962,0.6676,5271.6849,d,Ant,d,Ithomiinae,839.0789,935.0,-68.4536,247496883231.0,146105010058101.0,9.40687588513519e+16,0.49281,0.53524,0.57004,,,
177,687,m,Ithomiinae,Melinaea,marsaeus,mothone,1158404.0,1835.126,1914,103.2945,1518630850299,2079538021297110,3018450494656359936,0.59821,0.63498,0.6638,4939.6361,d,Ant,g,Ithomiinae,844.2294,935.0,-46.9961,244250302291.0,144324720100093.0,9.30788912991957e+16,0.49111,0.53417,0.56942,,,
178,687,m,Ithomiinae,Melinaea,marsaeus,mothone,718547.0,1376.165,1317,-242.1503,380359824039,356234048571545,358826787704763008,0.55244,0.60095,0.6383,3997.8502,,,,,,,,,,,,,,,,
179,687,m,Ithomiinae,Melinaea,marsaeus,mothone,832806.0,1279.0412,1310,89.3553,452987572831,413958396285449,404948527470406016,0.56299,0.60469,0.63744,3812.9141,,,,,,,,,,,,,,,,
180,687,m,Ithomiinae,Melinaea,marsaeus,mothone,1159707.0,1837.1799,1916,101.3663,1518423695006,2078862095318980,3017126681856430080,0.59721,0.63401,0.66285,4957.1925,v,Ant,d,Ithomiinae,844.3191,936.0,-49.2225,245698028517.0,145407061426929.0,9.39198396347217e+16,0.49176,0.53473,0.56994,,,
181,687,m,Ithomiinae,Melinaea,marsaeus,mothone,1167224.0,1860.6827,1974,117.3336,1659803845739,2350036022077280,3523714292457319936,0.60409,0.63968,0.66775,5235.3174,v,Ant,g,Ithomiinae,838.6464,934.0,-70.7244,246105982180.0,144947308385880.0,9.31216108957972e+16,0.49163,0.53416,0.56902,,,
182,687,m,Ithomiinae,Melinaea,marsaeus,mothone,833031.0,1279.3966,1305,99.9934,440378877696,398533817893376,386197640014019968,0.55715,0.59932,0.6323,3819.2745,,,,,,,,,,,,,,,,
183,687,m,Ithomiinae,Melinaea,marsaeus,mothone,716691.0,1374.1972,1315,-241.4414,378554173304,354094836710846,356200204918236992,0.55268,0.60118,0.63851,3979.039,,,,,,,,,,,,,,,,
184,688,f,Ithomiinae,Melinaea,isocomma,simulator,972869.0,1696.2857,1752,134.9609,1071977230307,1348321177965480,1797421029828519936,0.59914,0.63637,0.66545,4612.8279,,,,,,,,,,,,,,,,
185,688,f,Ithomiinae,Melinaea,isocomma,simulator,973471.0,1703.7573,1756,135.0309,1085419864966,1373177693729230,1841684585771480064,0.60133,0.63867,0.66788,4694.9772,,,,,,,,,,,,,,,,
186,688,f,Ithomiinae,Melinaea,isocomma,simulator,637090.0,1197.9812,1238,-13.5538,304826393541,261160456649037,239682801853723008,0.55873,0.60004,0.63261,3401.1841,,,,,,,,,,,,,,,,
187,688,f,Ithomiinae,Melinaea,isocomma,simulator,650832.0,1231.9301,1285,43.8888,348786535924,313159083052722,300861819807414976,0.56969,0.60981,0.64168,3746.9486,,,,,,,,,,,,,,,,
188,688,f,Ithomiinae,Melinaea,isocomma,simulator,973659.0,1702.8163,1755,134.3216,1084895981935,1371889303717850,1839002141592250112,0.60147,0.63879,0.66799,4682.2076,,,,,,,,,,,,,,,,
189,688,f,Ithomiinae,Melinaea,isocomma,simulator,973882.0,1697.3202,1745,136.4709,1070792735801,1346028884054970,1793515024811279872,0.6009,0.63834,0.66758,4656.0899,,,,,,,,,,,,,,,,
190,688,f,Ithomiinae,Melinaea,isocomma,simulator,652066.0,1231.168,1284,47.5263,349731424072,313979577097456,301560611626753984,0.57037,0.61043,0.64225,3736.8481,,,,,,,,,,,,,,,,
191,688,f,Ithomiinae,Melinaea,isocomma,simulator,635969.0,1197.5592,1236,-13.0561,304658238000,261103369994700,239706683770654016,0.55998,0.60132,0.63393,3450.6816,,,,,,,,,,,,,,,,
192,689,f,Ithomiinae,Melinaea,isocomma,simulator,872059.0,1610.2788,1690,91.802,919305202932,1120521342242890,1445292766477690112,0.60753,0.64329,0.67138,4382.4503,,,,,,,,,,,,,,,,
193,689,f,Ithomiinae,Melinaea,isocomma,simulator,868634.0,1608.6587,1676,111.4268,894733493586,1081149620170020,1383302293953440000,0.60556,0.64181,0.67026,4410.9701,,,,,,,,,,,,,,,,
194,689,f,Ithomiinae,Melinaea,isocomma,simulator,587905.0,1148.9145,1157,62.4451,250061057146,202822695045562,176054160482632992,0.56368,0.60618,0.63937,3294.4318,,,,,,,,,,,,,,,,
195,689,f,Ithomiinae,Melinaea,isocomma,simulator,590279.0,1167.252,1200,47.0572,271278231340,227088885939826,203365611369588000,0.56493,0.60608,0.63845,3402.6988,,,,,,,,,,,,,,,,
196,689,f,Ithomiinae,Melinaea,isocomma,simulator,868193.0,1606.906,1673,93.6341,892077283178,1076510730069430,1375411781984310016,0.60589,0.64215,0.67059,4379.698,,,,,,,,,,,,,,,,
197,689,f,Ithomiinae,Melinaea,isocomma,simulator,871513.0,1611.1163,1688,114.6699,919042913882,1120519796533020,1445753011880819968,0.60836,0.64418,0.67233,4455.7812,,,,,,,,,,,,,,,,
198,689,f,Ithomiinae,Melinaea,isocomma,simulator,589682.0,1166.675,1201,60.4698,270655192505,226393752482853,202565796941896992,0.5641,0.60516,0.63745,3448.0126,,,,,,,,,,,,,,,,
199,689,f,Ithomiinae,Melinaea,isocomma,simulator,587210.0,1149.015,1155,47.7146,251036221759,203946871794605,177293347818536000,0.5661,0.60859,0.64179,3310.4734,,,,,,,,,,,,,,,,
200,690,f,Ithomiinae,Melinaea,isocomma,simulator,1110241.0,1783.2946,1862,133.1732,1431157617133,1929298456843500,2751007988662519808,0.60976,0.64568,0.67381,4953.7955,,,,,,,,,,,,,,,,
201,690,f,Ithomiinae,Melinaea,isocomma,simulator,1125735.0,1791.8921,1883,138.3238,1522062288713,2091000880117730,3036369786502609920,0.61752,0.65281,0.68058,5097.7783,,,,,,,,,,,,,,,,
202,690,f,Ithomiinae,Melinaea,isocomma,simulator,743364.0,1271.8408,1304,55.7087,398326927965,361264994905867,350747816667100992,0.56136,0.60293,0.63558,3907.6765,,,,,,,,,,,,,,,,
203,690,f,Ithomiinae,Melinaea,isocomma,simulator,744939.0,1265.2724,1306,40.6319,399500278644,361658453345092,350347368701171968,0.56073,0.6018,0.63409,3884.0025,,,,,,,,,,,,,,,,
204,690,f,Ithomiinae,Melinaea,isocomma,simulator,1130013.0,1795.0238,1887,153.31,1540700025614,2124176722039950,3095363495963590144,0.61879,0.65403,0.68177,5117.3519,,,,,,,,,,,,,,,,
205,690,f,Ithomiinae,Melinaea,isocomma,simulator,1109344.0,1782.5423,1860,139.4612,1429088347134,1925785803945690,2744869161807300096,0.61022,0.64615,0.6743,4938.3986,,,,,,,,,,,,,,,,
206,690,f,Ithomiinae,Melinaea,isocomma,simulator,745215.0,1261.7112,1300,34.9385,395888586875,356978780536075,344514774852387968,0.56066,0.60188,0.63429,3878.7131,,,,,,,,,,,,,,,,
207,690,f,Ithomiinae,Melinaea,isocomma,simulator,743348.0,1272.5637,1306,58.8021,399286291850,362453656507534,352175929486556032,0.56118,0.60267,0.63526,3930.6471,,,,,,,,,,,,,,,,
208,982,m,Ithomiinae,Melinaea,marsaeus,mothone,1210199.0,1883.6854,2008,99.9851,1795776224554,2591951759462140,3961984426946140160,0.60664,0.64194,0.66989,5254.7387,d,Ant,d,Ithomiinae,850.8289,934.0,-42.3572,263333222633.0,156880029483285.0,1.01587455600715e+17,0.49943,0.54186,0.5763,a-s,aurora,m-aurora
209,982,m,Ithomiinae,Melinaea,marsaeus,mothone,1204048.0,1883.7576,2011,101.1357,1780854620912,2566502324344470,3916608079188619776,0.60476,0.63996,0.66781,5214.4545,d,Ant,g,Ithomiinae,847.2389,935.0,-58.5999,269860042081.0,161949229291199.0,1.05535170809103e+17,0.50633,0.54798,0.58194,a-s,aurora,m-aurora
210,982,m,Ithomiinae,Melinaea,marsaeus,mothone,850070.0,1304.2513,1376,29.7905,531281168257,512494757078849,528756683936598016,0.57453,0.61394,0.6454,4006.9213,,,,,,,,,,,,,,a-s,aurora,m-aurora
211,982,m,Ithomiinae,Melinaea,marsaeus,mothone,848918.0,1295.3301,1328,-15.0864,462213472222,424543597624780,417898238241958976,0.55564,0.59771,0.63074,3810.2695,,,,,,,,,,,,,,a-s,aurora,m-aurora
