,id,sex,genotype,phenotype_x,Perimeter,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,phenotype_y,Tribe,Genus,Species,sub-species,doresal/ventral,Anterior/Posterior,left/right,sub/Family,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,phenotype,sex-phenotype
2080,61,f,,,4985.4524,1088592,1769.0701,1837,89.8591,1.31336E+12,1.72761E+15,2.41E+18,0.59793,0.63497,0.66397,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2081,61,f,,,4985.4524,1088592,1769.0701,1837,89.8591,1.31336E+12,1.72761E+15,2.41E+18,0.59793,0.63497,0.66397,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2082,61,f,,,4985.4524,1088592,1769.0701,1837,89.8591,1.31336E+12,1.72761E+15,2.41E+18,0.59793,0.63497,0.66397,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2083,61,f,,,4985.4524,1088592,1769.0701,1837,89.8591,1.31336E+12,1.72761E+15,2.41E+18,0.59793,0.63497,0.66397,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2084,61,f,,,3644.9242,715872,1217.5865,1187,-11.8391,3.26476E+11,2.7706E+14,2.52E+17,0.56893,0.61394,0.64895,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2085,61,f,,,3874.706,721165,1236.1957,1213,-11.3866,3.41951E+11,2.95254E+14,2.73E+17,0.56768,0.61215,0.64671,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2086,62,m,,,4770.6067,1113842,1767.6732,1831,87.2908,1.32488E+12,1.73724E+15,2.42E+18,0.59564,0.63337,0.66295,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2087,62,m,,,4770.6067,1113842,1767.6732,1831,87.2908,1.32488E+12,1.73724E+15,2.42E+18,0.59564,0.63337,0.66295,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2088,62,m,,,4770.6067,1113842,1767.6732,1831,87.2908,1.32488E+12,1.73724E+15,2.42E+18,0.59564,0.63337,0.66295,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2089,62,m,,,4770.6067,1113842,1767.6732,1831,87.2908,1.32488E+12,1.73724E+15,2.42E+18,0.59564,0.63337,0.66295,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2090,62,m,,,4707.9133,1094507,1757.9984,1808,75.2746,1.24553E+12,1.60615E+15,2.20E+18,0.59002,0.62853,0.65866,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2091,62,m,,,4707.9133,1094507,1757.9984,1808,75.2746,1.24553E+12,1.60615E+15,2.20E+18,0.59002,0.62853,0.65866,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2092,62,m,,,4707.9133,1094507,1757.9984,1808,75.2746,1.24553E+12,1.60615E+15,2.20E+18,0.59002,0.62853,0.65866,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2093,62,m,,,4707.9133,1094507,1757.9984,1808,75.2746,1.24553E+12,1.60615E+15,2.20E+18,0.59002,0.62853,0.65866,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2094,62,m,,,3833.8258,758523,1178.9174,1177,-55.8304,3.17469E+11,2.59932E+14,2.29E+17,0.54965,0.59455,0.62957,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2095,62,m,,,3647.2329,783326,1168.5723,1181,-36.8247,3.24834E+11,2.6422E+14,2.31E+17,0.54527,0.58942,0.62402,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2096,62,m,,,4701.092,1094142,1759.5956,1811,78.8278,1.24879E+12,1.6123E+15,2.21E+18,0.58991,0.62836,0.65844,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2097,62,m,,,4701.092,1094142,1759.5956,1811,78.8278,1.24879E+12,1.6123E+15,2.21E+18,0.58991,0.62836,0.65844,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2098,62,m,,,4701.092,1094142,1759.5956,1811,78.8278,1.24879E+12,1.6123E+15,2.21E+18,0.58991,0.62836,0.65844,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2099,62,m,,,4701.092,1094142,1759.5956,1811,78.8278,1.24879E+12,1.6123E+15,2.21E+18,0.58991,0.62836,0.65844,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2100,62,m,,,4779.9721,1113948,1765.7354,1829,92.6564,1.32133E+12,1.73062E+15,2.41E+18,0.59547,0.63324,0.66286,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2101,62,m,,,4779.9721,1113948,1765.7354,1829,92.6564,1.32133E+12,1.73062E+15,2.41E+18,0.59547,0.63324,0.66286,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2102,62,m,,,4779.9721,1113948,1765.7354,1829,92.6564,1.32133E+12,1.73062E+15,2.41E+18,0.59547,0.63324,0.66286,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2103,62,m,,,4779.9721,1113948,1765.7354,1829,92.6564,1.32133E+12,1.73062E+15,2.41E+18,0.59547,0.63324,0.66286,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2104,62,m,,,3634.7304,782619,1168.7034,1182,-34.5928,3.26084E+11,2.65636E+14,2.33E+17,0.5461,0.59015,0.62468,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2105,62,m,,,3634.7304,782619,1168.7034,1182,-34.5928,3.26084E+11,2.65636E+14,2.33E+17,0.5461,0.59015,0.62468,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2106,62,m,,,3634.7304,782619,1168.7034,1182,-34.5928,3.26084E+11,2.65636E+14,2.33E+17,0.5461,0.59015,0.62468,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2107,62,m,,,3634.7304,782619,1168.7034,1182,-34.5928,3.26084E+11,2.65636E+14,2.33E+17,0.5461,0.59015,0.62468,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2108,62,m,,,3795.3405,755444,1176.225,1176,-57.8614,3.15967E+11,2.58437E+14,2.27E+17,0.54994,0.59472,0.62967,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2109,63,m,,,4638.2737,1064510,1711.3472,1758,60.0067,1.14613E+12,1.43872E+15,1.92E+18,0.59023,0.62891,0.65927,,Heliconiinae,Heliconius,numata,silvana,d,Ant,d,Heliconiinae,811.2232,880,-47.7714,2.11207E+11,1.19823E+14,7.37E+16,0.50617,0.54867,0.58283,,
2110,63,m,,,4643.3102,1062232,1706.8506,1757,52.8982,1.14098E+12,1.43051E+15,1.91E+18,0.58987,0.62852,0.65886,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2111,63,m,,,4643.3102,1062232,1706.8506,1757,52.8982,1.14098E+12,1.43051E+15,1.91E+18,0.58987,0.62852,0.65886,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2112,63,m,,,4643.3102,1062232,1706.8506,1757,52.8982,1.14098E+12,1.43051E+15,1.91E+18,0.58987,0.62852,0.65886,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2113,63,m,,,4643.3102,1062232,1706.8506,1757,52.8982,1.14098E+12,1.43051E+15,1.91E+18,0.58987,0.62852,0.65886,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2114,63,m,,,3937.1467,687711,1140.6322,1128,133.2605,2.83149E+11,2.26679E+14,1.94E+17,0.56885,0.61239,0.64608,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2115,63,m,,,4091.0462,623850,1062.7126,1060,74.4418,2.17072E+11,1.62325E+14,1.31E+17,0.55649,0.60228,0.63895,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2116,63,m,,,4638.9671,1063655,1709.5693,1758,52.6376,1.14164E+12,1.43175E+15,1.91E+18,0.58931,0.62806,0.65848,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2117,63,m,,,4638.9671,1063655,1709.5693,1758,52.6376,1.14164E+12,1.43175E+15,1.91E+18,0.58931,0.62806,0.65848,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2118,63,m,,,4638.9671,1063655,1709.5693,1758,52.6376,1.14164E+12,1.43175E+15,1.91E+18,0.58931,0.62806,0.65848,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2119,63,m,,,4638.9671,1063655,1709.5693,1758,52.6376,1.14164E+12,1.43175E+15,1.91E+18,0.58931,0.62806,0.65848,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2120,63,m,,,4623.1437,1064180,1711.5362,1757,59.2877,1.14729E+12,1.44091E+15,1.92E+18,0.59096,0.62965,0.66003,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2121,63,m,,,4623.1437,1064180,1711.5362,1757,59.2877,1.14729E+12,1.44091E+15,1.92E+18,0.59096,0.62965,0.66003,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2122,63,m,,,4623.1437,1064180,1711.5362,1757,59.2877,1.14729E+12,1.44091E+15,1.92E+18,0.59096,0.62965,0.66003,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2123,63,m,,,4623.1437,1064180,1711.5362,1757,59.2877,1.14729E+12,1.44091E+15,1.92E+18,0.59096,0.62965,0.66003,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2124,63,m,,,4088.9974,624233,1063.148,1059,53.0582,2.18698E+11,1.63924E+14,1.33E+17,0.55893,0.60469,0.64138,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2125,63,m,,,4088.9974,624233,1063.148,1059,53.0582,2.18698E+11,1.63924E+14,1.33E+17,0.55893,0.60469,0.64138,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2126,63,m,,,4088.9974,624233,1063.148,1059,53.0582,2.18698E+11,1.63924E+14,1.33E+17,0.55893,0.60469,0.64138,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2127,63,m,,,4088.9974,624233,1063.148,1059,53.0582,2.18698E+11,1.63924E+14,1.33E+17,0.55893,0.60469,0.64138,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2128,63,m,,,4013.24,687541,1139.2155,1127,135.4771,2.82689E+11,2.26109E+14,1.93E+17,0.56896,0.61247,0.64614,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2129,65,f,,,4766.5996,1047357,1714.9346,1776,55.8184,1.19943E+12,1.53502E+15,2.08E+18,0.60256,0.63958,0.66862,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2130,65,f,,,4845.5701,1053711,1737.0747,1795,62.7135,1.25781E+12,1.64002E+15,2.27E+18,0.60867,0.64562,0.67465,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2131,65,f,,,3649.3679,690287,1181.2513,1163,-35.8131,3.02743E+11,2.51003E+14,2.23E+17,0.56943,0.61372,0.64827,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2132,65,f,,,3649.3679,690287,1181.2513,1163,-35.8131,3.02743E+11,2.51003E+14,2.23E+17,0.56943,0.61372,0.64827,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2133,65,f,,,3649.3679,690287,1181.2513,1163,-35.8131,3.02743E+11,2.51003E+14,2.23E+17,0.56943,0.61372,0.64827,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2134,65,f,,,3649.3679,690287,1181.2513,1163,-35.8131,3.02743E+11,2.51003E+14,2.23E+17,0.56943,0.61372,0.64827,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2135,65,f,,,3708.6816,689325,1195.1665,1171,-21.939,3.06372E+11,2.56352E+14,2.30E+17,0.56932,0.61411,0.64906,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2136,65,f,,,4859.5529,1057187,1743.297,1803,78.8441,1.31471E+12,1.74181E+15,2.44E+18,0.6185,0.65507,0.6839,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2137,65,f,,,4859.5529,1057187,1743.297,1803,78.8441,1.31471E+12,1.74181E+15,2.44E+18,0.6185,0.65507,0.6839,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2138,65,f,,,4859.5529,1057187,1743.297,1803,78.8441,1.31471E+12,1.74181E+15,2.44E+18,0.6185,0.65507,0.6839,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2139,65,f,,,4859.5529,1057187,1743.297,1803,78.8441,1.31471E+12,1.74181E+15,2.44E+18,0.6185,0.65507,0.6839,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2140,65,f,,,4806.4574,1047692,1718.0282,1780,64.6219,1.20912E+12,1.55294E+15,2.11E+18,0.60353,0.64055,0.66962,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2141,65,f,,,4806.4574,1047692,1718.0282,1780,64.6219,1.20912E+12,1.55294E+15,2.11E+18,0.60353,0.64055,0.66962,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2142,65,f,,,4806.4574,1047692,1718.0282,1780,64.6219,1.20912E+12,1.55294E+15,2.11E+18,0.60353,0.64055,0.66962,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2143,65,f,,,4806.4574,1047692,1718.0282,1780,64.6219,1.20912E+12,1.55294E+15,2.11E+18,0.60353,0.64055,0.66962,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2144,65,f,,,3711.5517,694809,1196.3859,1172,-25.5171,3.11042E+11,2.6087E+14,2.35E+17,0.57089,0.61554,0.65039,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2145,65,f,,,3711.5517,694809,1196.3859,1172,-25.5171,3.11042E+11,2.6087E+14,2.35E+17,0.57089,0.61554,0.65039,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2146,65,f,,,3711.5517,694809,1196.3859,1172,-25.5171,3.11042E+11,2.6087E+14,2.35E+17,0.57089,0.61554,0.65039,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2147,65,f,,,3711.5517,694809,1196.3859,1172,-25.5171,3.11042E+11,2.6087E+14,2.35E+17,0.57089,0.61554,0.65039,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2148,65,f,,,3679.2501,689826,1179.1535,1159,-13.7115,2.99042E+11,2.46825E+14,2.18E+17,0.56808,0.61254,0.64719,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2149,65,f,,,3679.2501,689826,1179.1535,1159,-13.7115,2.99042E+11,2.46825E+14,2.18E+17,0.56808,0.61254,0.64719,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2150,65,f,,,3679.2501,689826,1179.1535,1159,-13.7115,2.99042E+11,2.46825E+14,2.18E+17,0.56808,0.61254,0.64719,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2151,65,f,,,3679.2501,689826,1179.1535,1159,-13.7115,2.99042E+11,2.46825E+14,2.18E+17,0.56808,0.61254,0.64719,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2152,67,f,,,4522.8696,894154,1592.8712,1664,77.8999,8.84423E+11,1.05297E+15,1.33E+18,0.59768,0.63462,0.66371,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2153,67,f,,,4370.1416,893308,1589.7379,1663,90.9907,8.84546E+11,1.0527E+15,1.33E+18,0.59837,0.63515,0.66411,,Heliconiinae,Heliconius,numata,silvana,d,Ant,g,Heliconiinae,742.1616,819,-7.9605,1.49624E+11,7.79747E+13,4.41E+16,0.49971,0.54163,0.57564,,
2154,67,f,,,4370.1416,893308,1589.7379,1663,90.9907,8.84546E+11,1.0527E+15,1.33E+18,0.59837,0.63515,0.66411,,Heliconiinae,Heliconius,numata,silvana,d,Ant,g,Heliconiinae,742.1616,819,-7.9605,1.49624E+11,7.79747E+13,4.41E+16,0.49971,0.54163,0.57564,,
2155,67,f,,,4370.1416,893308,1589.7379,1663,90.9907,8.84546E+11,1.0527E+15,1.33E+18,0.59837,0.63515,0.66411,,Heliconiinae,Heliconius,numata,silvana,d,Ant,g,Heliconiinae,742.1616,819,-7.9605,1.49624E+11,7.79747E+13,4.41E+16,0.49971,0.54163,0.57564,,
2156,67,f,,,4370.1416,893308,1589.7379,1663,90.9907,8.84546E+11,1.0527E+15,1.33E+18,0.59837,0.63515,0.66411,,Heliconiinae,Heliconius,numata,silvana,d,Ant,g,Heliconiinae,742.1616,819,-7.9605,1.49624E+11,7.79747E+13,4.41E+16,0.49971,0.54163,0.57564,,
2157,67,f,,,3877.7426,540452,1042.1225,1054,-13.9603,1.72301E+11,1.23885E+14,9.61E+16,0.5357,0.58065,0.61604,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2158,67,f,,,3449.7527,547814,1062.2032,1052,-33.0767,1.78377E+11,1.30076E+14,1.02E+17,0.54242,0.58863,0.62471,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2159,67,f,,,4390.7518,897736,1594.0453,1663,87.8454,8.93296E+11,1.06583E+15,1.35E+18,0.59983,0.63673,0.66577,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2160,67,f,,,4390.7518,897736,1594.0453,1663,87.8454,8.93296E+11,1.06583E+15,1.35E+18,0.59983,0.63673,0.66577,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2161,67,f,,,4390.7518,897736,1594.0453,1663,87.8454,8.93296E+11,1.06583E+15,1.35E+18,0.59983,0.63673,0.66577,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2162,67,f,,,4390.7518,897736,1594.0453,1663,87.8454,8.93296E+11,1.06583E+15,1.35E+18,0.59983,0.63673,0.66577,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2163,67,f,,,4486.5924,893080,1590.5059,1660,80.7449,8.817E+11,1.04856E+15,1.32E+18,0.59856,0.63551,0.66462,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2164,67,f,,,4486.5924,893080,1590.5059,1660,80.7449,8.817E+11,1.04856E+15,1.32E+18,0.59856,0.63551,0.66462,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2165,67,f,,,4486.5924,893080,1590.5059,1660,80.7449,8.817E+11,1.04856E+15,1.32E+18,0.59856,0.63551,0.66462,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2166,67,f,,,4486.5924,893080,1590.5059,1660,80.7449,8.817E+11,1.04856E+15,1.32E+18,0.59856,0.63551,0.66462,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2167,67,f,,,3488.6227,550341,1063.531,1054,-32.4117,1.78359E+11,1.29929E+14,1.02E+17,0.54012,0.58639,0.6225,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2168,67,f,,,3488.6227,550341,1063.531,1054,-32.4117,1.78359E+11,1.29929E+14,1.02E+17,0.54012,0.58639,0.6225,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2169,67,f,,,3488.6227,550341,1063.531,1054,-32.4117,1.78359E+11,1.29929E+14,1.02E+17,0.54012,0.58639,0.6225,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2170,67,f,,,3488.6227,550341,1063.531,1054,-32.4117,1.78359E+11,1.29929E+14,1.02E+17,0.54012,0.58639,0.6225,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2171,67,f,,,3898.7892,542264,1043.281,1056,-18.5397,1.72757E+11,1.24238E+14,9.64E+16,0.5345,0.57945,0.61484,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2172,67,f,,,3898.7892,542264,1043.281,1056,-18.5397,1.72757E+11,1.24238E+14,9.64E+16,0.5345,0.57945,0.61484,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2173,67,f,,,3898.7892,542264,1043.281,1056,-18.5397,1.72757E+11,1.24238E+14,9.64E+16,0.5345,0.57945,0.61484,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2174,67,f,,,3898.7892,542264,1043.281,1056,-18.5397,1.72757E+11,1.24238E+14,9.64E+16,0.5345,0.57945,0.61484,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2175,68,m,,,5097.1651,1114037,1764.0638,1772,105.4338,1.24532E+12,1.59545E+15,2.17E+18,0.59666,0.63611,0.6667,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2176,68,m,,,5097.1651,1114037,1764.0638,1772,105.4338,1.24532E+12,1.59545E+15,2.17E+18,0.59666,0.63611,0.6667,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2177,68,m,,,5097.1651,1114037,1764.0638,1772,105.4338,1.24532E+12,1.59545E+15,2.17E+18,0.59666,0.63611,0.6667,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2178,68,m,,,5097.1651,1114037,1764.0638,1772,105.4338,1.24532E+12,1.59545E+15,2.17E+18,0.59666,0.63611,0.6667,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2179,68,m,,,4696.9671,1108390,1749.6306,1788,95.3261,1.24637E+12,1.59777E+15,2.18E+18,0.59307,0.63179,0.66203,,Heliconiinae,Heliconius,numata,silvana,d,Ant,g,Heliconiinae,826.0262,886,-54.8375,2.27857E+11,1.314E+14,8.20E+16,0.51174,0.55446,0.58861,,
2180,68,m,,,4696.9671,1108390,1749.6306,1788,95.3261,1.24637E+12,1.59777E+15,2.18E+18,0.59307,0.63179,0.66203,,Heliconiinae,Heliconius,numata,silvana,d,Ant,g,Heliconiinae,826.0262,886,-54.8375,2.27857E+11,1.314E+14,8.20E+16,0.51174,0.55446,0.58861,,
2181,68,m,,,4696.9671,1108390,1749.6306,1788,95.3261,1.24637E+12,1.59777E+15,2.18E+18,0.59307,0.63179,0.66203,,Heliconiinae,Heliconius,numata,silvana,d,Ant,g,Heliconiinae,826.0262,886,-54.8375,2.27857E+11,1.314E+14,8.20E+16,0.51174,0.55446,0.58861,,
2182,68,m,,,4696.9671,1108390,1749.6306,1788,95.3261,1.24637E+12,1.59777E+15,2.18E+18,0.59307,0.63179,0.66203,,Heliconiinae,Heliconius,numata,silvana,d,Ant,g,Heliconiinae,826.0262,886,-54.8375,2.27857E+11,1.314E+14,8.20E+16,0.51174,0.55446,0.58861,,
2183,68,m,,,4636.3599,688682,1162.4349,1163,54.1741,2.90368E+11,2.3622E+14,2.06E+17,0.55832,0.60189,0.63577,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2184,68,m,,,4266.8208,660994,1093.4212,1147,61.5475,2.78174E+11,2.2155E+14,1.89E+17,0.56558,0.60561,0.6376,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2185,68,m,,,4679.8544,1109450,1751.0308,1789,76.031,1.24637E+12,1.59765E+15,2.18E+18,0.59246,0.63122,0.66149,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2186,68,m,,,4679.8544,1109450,1751.0308,1789,76.031,1.24637E+12,1.59765E+15,2.18E+18,0.59246,0.63122,0.66149,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2187,68,m,,,4679.8544,1109450,1751.0308,1789,76.031,1.24637E+12,1.59765E+15,2.18E+18,0.59246,0.63122,0.66149,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2188,68,m,,,4679.8544,1109450,1751.0308,1789,76.031,1.24637E+12,1.59765E+15,2.18E+18,0.59246,0.63122,0.66149,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2189,68,m,,,5088.9915,1114755,1750.2035,1766,104.2754,1.2323E+12,1.56976E+15,2.12E+18,0.59536,0.63469,0.66528,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2190,68,m,,,5088.9915,1114755,1750.2035,1766,104.2754,1.2323E+12,1.56976E+15,2.12E+18,0.59536,0.63469,0.66528,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2191,68,m,,,5088.9915,1114755,1750.2035,1766,104.2754,1.2323E+12,1.56976E+15,2.12E+18,0.59536,0.63469,0.66528,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2192,68,m,,,5088.9915,1114755,1750.2035,1766,104.2754,1.2323E+12,1.56976E+15,2.12E+18,0.59536,0.63469,0.66528,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2193,68,m,,,4246.1345,663288,1096.3267,1148,48.6412,2.80074E+11,2.23577E+14,1.91E+17,0.56603,0.60622,0.63835,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2194,68,m,,,4246.1345,663288,1096.3267,1148,48.6412,2.80074E+11,2.23577E+14,1.91E+17,0.56603,0.60622,0.63835,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2195,68,m,,,4246.1345,663288,1096.3267,1148,48.6412,2.80074E+11,2.23577E+14,1.91E+17,0.56603,0.60622,0.63835,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2196,68,m,,,4246.1345,663288,1096.3267,1148,48.6412,2.80074E+11,2.23577E+14,1.91E+17,0.56603,0.60622,0.63835,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2197,68,m,,,4723.2127,685754,1157.2711,1158,50.3809,2.86875E+11,2.32533E+14,2.02E+17,0.55854,0.60219,0.63616,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2198,69,m,,,4617.8716,1066619,1703.969,1748,79.3747,1.11597E+12,1.38544E+15,1.83E+18,0.58517,0.62419,0.6548,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2199,69,m,,,4560.6584,1061758,1689.5347,1729,91.2892,1.07852E+12,1.32188E+15,1.72E+18,0.58292,0.6222,0.65295,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2200,69,m,,,4560.6584,1061758,1689.5347,1729,91.2892,1.07852E+12,1.32188E+15,1.72E+18,0.58292,0.6222,0.65295,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2201,69,m,,,4560.6584,1061758,1689.5347,1729,91.2892,1.07852E+12,1.32188E+15,1.72E+18,0.58292,0.6222,0.65295,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
2202,69,m,,,4560.6584,1061758,1689.5347,1729,91.2892,1.07852E+12,1.32188E+15,1.72E+18,0.58292,0.6222,0.65295,,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,,,,,,
