,id,sex,Perimeter,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,Tribe,Genus,Species,sub-species,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,sex-phenotype
2469,44,m,3242.439,622222.0,1053.313,1051,0.52634,225536205132,168692754527860,1.35094019794683e+17,0.57284,0.61581,0.64949,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2470,44,m,3471.1913,610075.0,1071.2164,1068,34.0286,219625792068,164501665065808,1.31751500920186e+17,0.5618,0.60491,0.6383,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2471,48,f,4755.7955,1135321.0,1782.2807,1839,117.7094,1419569363849,1894252980357710,2.6772322071687e+18,0.60805,0.64495,0.67385,Heliconiinae,Heliconius,numata,tarapotensis,845.4782,925.0,-14.9338,244149413912.0,144335202551060.0,9.26265915329091e+16,0.50133,0.5436,0.57778,
2472,48,f,4828.7072,1128599.0,1773.0389,1845,116.5443,1444309497109,1941648879576500,2.76338899511667e+18,0.61315,0.64945,0.678,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2473,48,f,3916.5294,745071.0,1224.7234,1224,1.0788,381696800256,336735147844304,3.17719808073675e+17,0.58476,0.62697,0.66021,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2474,48,f,3812.0857,746047.0,1232.526,1221,73.2965,357399692353,309156189013527,2.86143259612789e+17,0.56686,0.6106,0.64452,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2475,48,f,4786.3153,1134560.0,1776.0111,1848,133.3589,1452922245561,1954946794095580,2.78545097386611e+18,0.61236,0.64873,0.67735,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2476,48,f,4775.3519,1134224.0,1781.73,1837,108.2215,1419253769433,1894182795351940,2.67750256608035e+18,0.60894,0.64585,0.67476,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2477,48,f,3762.0857,742905.0,1231.1651,1226,-6.4021,356275009403,308320508337015,2.85603304654574e+17,0.56485,0.60841,0.64227,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2478,48,f,4170.6126,753392.0,1235.4192,1209,-6.3484,359936614669,311156177423991,2.88071011914529e+17,0.57171,0.61597,0.65042,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2479,49,f,4855.7194,1018375.0,1717.1221,1800,136.2986,1255663153937,1647326839724940,2.28279528250565e+18,0.61689,0.65216,0.67978,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2480,49,f,4708.4818,996717.0,1698.7215,1758,161.7293,1169830487847,1502193179687840,2.03786936755348e+18,0.61625,0.65218,0.68019,Heliconiinae,Heliconius,numata,tarapotensis,787.2691,866.0,-20.8456,189936685771.0,105309202928963.0,6.33966915806269e+16,0.50408,0.5459,0.5799,
2481,49,f,3500.9415,664221.0,1174.9289,1176,31.7589,292624024892,241912324721968,2.13849815771485e+17,0.56441,0.60726,0.64053,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2482,49,f,3383.042,628668.0,1129.4209,1128,22.8257,260975202331,208770340606873,1.78566534716267e+17,0.57119,0.61391,0.6472,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2483,49,f,4658.0727,1000095.0,1701.1665,1760,152.3688,1172891522429,1506609369172560,2.0450102730122e+18,0.61531,0.65134,0.67944,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2484,49,f,4888.1214,1020264.0,1718.5189,1800,153.2656,1260391291488,1655224402892480,2.29628982498861e+18,0.61748,0.65279,0.68047,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2485,49,f,3294.3141,628481.0,1129.0214,1124,21.955,254957944716,202304053523422,1.71655650472837e+17,0.56666,0.60973,0.64317,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2486,49,f,3459.042,664132.0,1176.2355,1179,28.5977,293628959106,243119487513470,2.15240782480734e+17,0.56397,0.60675,0.63996,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2487,53,f,5315.2413,1097996.0,1782.3189,1855,115.234,1426522790477,1929489950912360,2.76152226361369e+18,0.61446,0.65053,0.67888,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2488,53,f,4830.0382,1110212.0,1776.1997,1852,163.603,1458529005014,1978263039974430,2.83662874161647e+18,0.61889,0.65461,0.68267,Heliconiinae,Heliconius,numata,tarapotensis,833.8366,914.0,-23.3311,235923560941.0,138325491953421.0,8.8061423684498e+16,0.50436,0.54645,0.58063,
2489,53,f,4005.8847,708337.0,1171.0149,1190,66.1126,309706444728,254961514777142,2.24414667930018e+17,0.55566,0.59777,0.63046,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2490,53,f,3596.5639,731418.0,1222.7271,1214,-2.9059,343138869550,293803617365210,2.69252498144509e+17,0.5642,0.60778,0.64162,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2491,53,f,4893.3519,1113770.0,1780.1213,1859,163.2903,1467273709102,1993834610455660,2.86506328534963e+18,0.61742,0.65316,0.68125,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2492,53,f,5220.5722,1100536.0,1783.9587,1858,112.2567,1427748746049,1931034530303270,2.76424865111649e+18,0.61302,0.64916,0.67756,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2493,53,f,3604.4633,732831.0,1222.8716,1211,23.1701,340129797920,290151378424682,2.64935498287334e+17,0.56257,0.60636,0.64031,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2494,53,f,3987.6248,706514.0,1170.1618,1191,40.973,308086949145,253377380825041,2.2282396308094e+17,0.55445,0.59654,0.62921,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
2495,55,f,4956.3641,1108711.0,1795.7507,1847,186.0054,1444066912226,1957086703981040,2.80439746867679e+18,0.6179,0.65433,0.68279,Heliconiinae,Heliconius,numata,arcuella,821.5637,898.0,-9.1116,234011102661.0,135724252383677.0,8.52087712749965e+16,0.5116,0.55293,0.58633,
2496,55,f,5480.1357,974654.0,1629.6487,1736,259.6415,1031509847386,1262956059538220,1.63529237987676e+18,0.5926,0.628,0.6556,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2497,55,f,3777.2501,782946.0,1243.1775,1239,6.0846,394217211340,347037871009720,3.26528988815964e+17,0.5727,0.61538,0.6486,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2498,55,f,3826.706,669982.0,1163.5848,1230,46.5894,375016415232,333949272713444,3.16017850114745e+17,0.60826,0.64462,0.67376,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2499,55,f,5664.486,976748.0,1630.7266,1735,258.3771,1032642096992,1264094980909980,1.63652695449677e+18,0.59263,0.62811,0.65575,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2500,55,f,5024.0453,1109223.0,1796.4396,1848,195.8185,1459551234717,1986093930067310,2.85734998458019e+18,0.62072,0.65709,0.68554,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2501,55,f,3756.907,669724.0,1164.2745,1230,31.4653,372241626043,330734895873033,3.12368425482744e+17,0.60612,0.64262,0.67187,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2502,55,f,3762.907,782728.0,1243.1888,1239,4.6634,391500240964,343900219665624,3.22919877506037e+17,0.57081,0.61358,0.64684,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2503,56,m,4704.6584,1070695.0,1700.4879,1783,123.833,1250194408885,1608405026176740,2.19206427569185e+18,0.60604,0.64233,0.67088,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2504,56,m,4669.7295,1070597.0,1707.8081,1789,100.897,1253827934996,1617277764095760,2.21059265255959e+18,0.60492,0.64137,0.67005,Heliconiinae,Heliconius,numata,arcuella,823.528,892.0,-38.2917,222820702678.0,128934352961818.0,8.07986901523251e+16,0.51145,0.55363,0.5876,
2505,56,m,3625.576,749213.0,1153.7582,1136,-12.5885,315718206232,256045843586166,2.22472608518312e+17,0.57144,0.61545,0.64981,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2506,56,m,3709.108,728029.0,1171.0953,1147,7.1654,312255003001,255874650142437,2.24422679022518e+17,0.57097,0.61527,0.64963,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2507,56,m,4674.2148,1069657.0,1700.374,1783,114.1159,1239947532439,1590909574342580,2.16259405191543e+18,0.60385,0.6402,0.66878,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2508,56,m,4663.2686,1070277.0,1706.7854,1786,103.548,1251955971668,1613968272968860,2.20492146766716e+18,0.60557,0.64207,0.6708,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2509,56,m,3661.2085,727831.0,1170.5849,1148,-0.22336,311599340211,255172218538581,2.23674585038067e+17,0.56996,0.61422,0.64857,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2510,56,m,3657.6938,748635.0,1153.7621,1136,17.4945,316229764579,256725675678249,2.23320278142584e+17,0.57212,0.61615,0.65056,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2511,60,f,3272.3729,611976.0,1109.4567,1100,-26.2611,237870309938,185470299301222,1.54967171175454e+17,0.56677,0.61064,0.64489,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2512,61,f,4877.3102,1086846.0,1766.3912,1834,86.9825,1306003974839,1714657408826200,2.38672455321556e+18,0.59771,0.63475,0.66376,Heliconiinae,Heliconius,numata,silvana,815.6295,893.0,-41.0611,217258492097.0,124063466212887.0,7.69920030876012e+16,0.50067,0.54322,0.57772,
2513,61,f,3824.5294,720285.0,1236.9921,1213,-10.4464,345358344270,299423903048188,2.78087963461244e+17,0.57085,0.61527,0.64984,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2514,61,f,3641.2258,714243.0,1217.5882,1187,-24.0721,324239159721,274729263294025,2.49541039661372e+17,0.56762,0.61268,0.6477,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2515,61,f,3648.9242,715988.0,1217.8576,1187,-11.9849,326685820237,277308144155911,2.52346022180528e+17,0.56906,0.61409,0.64912,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2516,61,f,3859.6349,721315.0,1236.126,1213,-11.2386,341885798739,295160719460095,2.72976417071547e+17,0.56757,0.61205,0.64661,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2517,62,m,3829.5832,758690.0,1179.1771,1177,-56.6053,317376430392,259827415917296,2.28576201599885e+17,0.54951,0.59443,0.62946,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2518,62,m,3643.8187,783355.0,1168.6133,1181,-36.7745,325708656723,265168355188563,2.32091939803506e+17,0.54599,0.59012,0.62471,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2519,62,m,3795.3405,755441.0,1176.2207,1176,-57.8636,315967104906,258436869257074,2.27130699658908e+17,0.54994,0.59472,0.62967,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2520,63,m,4638.2737,1064510.0,1711.346,1758,60.0065,1146135332580,1438725985594300,1.92084020521237e+18,0.59023,0.62891,0.65927,Heliconiinae,Heliconius,numata,silvana,811.2232,880.0,-47.7714,211207347590.0,119823164560396.0,7.36607315661831e+16,0.50617,0.54867,0.58283,
2521,63,m,3933.2472,687650.0,1140.6889,1128,133.248,283139053599,226678630582301,1.93994040989803e+17,0.56886,0.6124,0.64609,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2522,63,m,4091.0462,623849.0,1062.7101,1060,74.4443,217070191081,162322654787641,1.31265811936444e+17,0.55649,0.60227,0.63894,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2523,63,m,4013.24,687539.0,1139.2138,1127,135.4786,282686806892,226107427150488,1.93327993486944e+17,0.56896,0.61247,0.64614,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2524,64,f,3767.2817,676759.0,1378.9541,1436,50.5821,503559417268,519445751490580,5.68245357034601e+17,0.60069,0.6376,0.66661,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2525,64,f,3785.8086,669751.0,1376.7773,1436,53.6093,500228829456,516447043811014,5.65311587192142e+17,0.60183,0.63858,0.66748,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2526,64,f,2744.5841,416346.0,920.6288,925,10.7234,114512953215,74797002523205,5.23297634822206e+16,0.56697,0.61001,0.6437,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2527,64,f,2817.1698,425149.0,942.0951,941,21.4382,118919584084,78721463958200,5.58542527761295e+16,0.56204,0.6057,0.63979,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2528,64,f,3766.8553,671607.0,1378.7644,1436,52.2922,500008810077,515838325473055,5.64293476776233e+17,0.60086,0.63774,0.66672,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2529,64,f,3764.8136,674597.0,1376.0548,1432,50.5756,496233555023,509457710371359,5.54725925411579e+17,0.59893,0.63593,0.66499,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2530,64,f,2808.0988,424692.0,941.6604,941,0.40393,119192164485,78976799165157,5.60861505694068e+16,0.56299,0.60658,0.64063,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2531,64,f,2760.2582,415698.0,919.5534,928,-8.9069,114159283462,74502988317022,5.20827550527799e+16,0.5647,0.60755,0.64111,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2532,65,f,4768.5996,1047356.0,1714.9426,1776,67.8157,1199429234390,1535020785134570,2.08244144366815e+18,0.60256,0.63958,0.66862,Heliconiinae,Heliconius,numata,silvana,808.2353,883.0,-39.7547,207474574533.0,117631914469053.0,7.24033818786556e+16,0.50405,0.54641,0.5807,
2533,65,f,4848.7417,1053729.0,1737.0818,1795,76.7084,1257851900590,1640093302360850,2.26626490631725e+18,0.60868,0.64563,0.67465,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2534,65,f,3707.51,689331.0,1195.1835,1171,-21.9269,306364525791,256343882418617,2.30029942950295e+17,0.56931,0.6141,0.64906,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2535,66,f,4635.2442,1021100.0,1704.9941,1784,93.6968,1193656995904,1537553366290380,2.09879275349131e+18,0.60605,0.64248,0.67117,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2536,66,f,4613.4797,1019430.0,1707.5885,1784,96.0876,1193323566593,1538817674090320,2.10332720933161e+18,0.60646,0.64301,0.6718,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2537,66,f,3363.042,636409.0,1126.6861,1116,12.0233,257902560748,204779152364420,1.74088670079747e+17,0.57042,0.61402,0.64803,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2538,66,f,3360.7821,632953.0,1129.56,1129,6.3731,260844650749,208608504344907,1.78692215793821e+17,0.56861,0.61182,0.64564,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2539,66,f,4640.232,1019478.0,1709.7335,1782,114.6992,1194765564513,1541862956853330,2.10905306472312e+18,0.6075,0.64414,0.67301,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2540,66,f,4674.1143,1023483.0,1708.023,1786,79.4142,1197719042544,1544372086666070,2.11062275878333e+18,0.6057,0.64221,0.67097,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2541,66,f,3341.6867,633444.0,1129.8189,1131,23.5439,255932521374,203338342882400,1.73093061125031e+17,0.56201,0.6054,0.63926,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2542,66,f,3345.4856,636182.0,1126.9416,1113,15.9733,257971960949,204903387155671,1.74252900095554e+17,0.57214,0.61588,0.64999,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2543,67,f,4522.8696,894154.0,1592.8703,1664,77.9,884424524398,1052968847708110,1.33030258100075e+18,0.59768,0.63462,0.66371,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2544,67,f,3889.0563,540517.0,1042.0897,1054,-13.9565,172319154037,123897215099275,9.60742466809258e+16,0.5357,0.58064,0.61604,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2545,67,f,3464.5811,547874.0,1062.206,1052,-33.0898,178402217569,130096978278135,1.02211356610852e+17,0.54243,0.58864,0.62472,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2546,68,m,4636.3599,688685.0,1162.438,1163,54.1742,290368959906,236220685916202,2.0584617922941e+17,0.55832,0.60189,0.63577,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2547,68,m,4265.9923,660983.0,1093.4245,1147,61.5453,278171461692,221548223585764,1.89078003329382e+17,0.56558,0.60561,0.6376,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2548,68,m,4724.6269,685751.0,1157.2717,1158,50.3815,286873755580,232531706743484,2.01961014504359e+17,0.55854,0.60219,0.63616,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2549,69,m,4588.3153,1066920.0,1704.8216,1748,79.6205,1116002045585,1385499366758920,1.8307709932896e+18,0.58509,0.62414,0.65476,Heliconiinae,Heliconius,numata,silvana,814.8715,886.0,-49.7332,217162914687.0,124302205643001.0,7.70510612841541e+16,0.50921,0.55125,0.5851,
2550,69,m,3395.3679,674143.0,1094.377,1095,-29.9185,244866318441,186207301813027,1.52054172935545e+17,0.55039,0.59475,0.62936,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2551,69,m,3466.9659,675368.0,1085.0436,1065,-16.0145,240112140765,180658673852147,1.45893406127009e+17,0.55987,0.605,0.64014,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2552,70,m,4460.4574,1036722.0,1678.1517,1712,54.4354,1057911972061,1294561914878190,1.6846125344091e+18,0.59005,0.629,0.65949,Heliconiinae,Heliconius,numata,silvana,809.1436,885.0,-59.0578,204066104408.0,115443960319580.0,7.08621707004766e+16,0.50132,0.54362,0.57776,
2553,70,m,3606.1618,692838.0,1117.0883,1077,-15.7598,245533027287,186913443313071,1.52978538100845e+17,0.55274,0.59996,0.63648,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2554,70,m,3636.2623,711281.0,1136.5127,1142,-55.8517,284317526209,226394580613183,1.93764740863417e+17,0.55362,0.59787,0.63262,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2555,71,m,3400.7232,662485.0,1072.9342,1076,-16.2668,234599261974,175612337155342,1.41116648828481e+17,0.55305,0.59701,0.63138,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2556,71,m,3579.5933,636104.0,1060.8214,1065,-27.1561,231679083176,174496298877216,1.41020460233657e+17,0.56667,0.6101,0.6443,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2557,71,m,3427.042,664645.0,1072.9314,1075,-12.4867,235615756106,176456752630664,1.4187849436735e+17,0.55386,0.59787,0.6323,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2558,72,m,4437.3721,927969.0,1620.2566,1658,50.6092,878470781515,1036818167204330,1.30177954153898e+18,0.58683,0.62585,0.6564,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2559,72,m,4506.8939,940806.0,1625.9853,1697,60.4904,954862208519,1156018667492670,1.48693734137297e+18,0.59366,0.63116,0.66072,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2560,72,m,3592.0613,664799.0,1089.9301,1077,-11.2264,244107613178,185717765347584,1.51504394220621e+17,0.56264,0.60698,0.64153,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2561,73,m,4252.904,502713.0,1063.0801,1089,63.5804,166002418267,122113038865711,9.75505633776926e+16,0.52768,0.57295,0.60947,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2562,73,m,3426.6745,630854.0,1063.7309,1054,32.7914,225262598490,167741432663222,1.3364643914279e+17,0.56694,0.61009,0.64367,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2563,73,m,4599.8544,1001074.0,1675.8955,1717,30.1407,1032683872397,1268931540848730,1.65814595281405e+18,0.59153,0.63031,0.66072,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
2564,75,f,4845.6778,1024656.0,1694.077,1807,111.9242,1259062461273,1646128255550910,2.2751645025706e+18,0.61345,0.64814,0.67554,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2565,75,f,4683.5285,1009289.0,1684.2457,1749,85.4781,1149897613825,1459746064751200,1.960946890035e+18,0.61028,0.64659,0.67503,Heliconiinae,Heliconius,numata,aurora,799.6981,875.0,-19.7935,193543876049.0,108286273333333.0,6.58619475645318e+16,0.50047,0.54306,0.57763,
2566,75,f,3495.51,666473.0,1135.695,1131,59.4226,269927750567,215010553272225,1.83581046494295e+17,0.56269,0.60641,0.64054,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2567,75,f,3519.8532,673663.0,1142.0219,1125,40.8597,274639267644,219580906930230,1.88114494718977e+17,0.56755,0.61174,0.64616,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2568,75,f,4720.1904,1010850.0,1685.1827,1748,103.4251,1149914573125,1459127247778020,1.95924610435018e+18,0.61017,0.64654,0.67501,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2569,75,f,4816.5407,1025466.0,1695.3315,1808,108.8316,1258380809014,1644809077631360,2.27291644177398e+18,0.6127,0.64744,0.67487,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2570,75,f,3573.711,673739.0,1142.8048,1129,49.3406,274384019040,219341063357336,1.87889654703927e+17,0.56525,0.60932,0.64366,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2571,75,f,3522.4217,665745.0,1134.022,1128,59.7439,268492480591,213460160755499,1.81914619680119e+17,0.56299,0.60677,0.64096,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2572,77,f,4915.6778,1111052.0,1751.534,1823,85.3593,1371311680937,1814597828183350,2.54431934593756e+18,0.60942,0.64599,0.6748,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2573,77,f,4883.9204,1099669.0,1736.2678,1801,141.6972,1321537932516,1727752550079940,2.39395080588625e+18,0.60869,0.64549,0.67445,Heliconiinae,Heliconius,numata,arcuella,834.3732,912.0,-12.9899,237049383151.0,139255724429945.0,8.85682074329371e+16,0.50909,0.55062,0.58413,
2574,77,f,3657.9953,748368.0,1243.5036,1216,-16.0617,364740234841,318404084899633,2.97642068686343e+17,0.57412,0.61852,0.65307,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2575,77,f,3702.1374,739250.0,1229.3629,1214,6.5534,357135748496,309813557028590,2.87924590874391e+17,0.57254,0.61643,0.65073,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2576,77,f,4860.2392,1104262.0,1738.4003,1801,130.5311,1330090131723,1741030386157790,2.41533490678953e+18,0.60938,0.64625,0.67525,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2577,77,f,4898.7245,1113341.0,1750.756,1821,80.2092,1369635198477,1810213477785430,2.53556309645575e+18,0.60909,0.64574,0.67461,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2578,77,f,3707.0491,741042.0,1230.657,1212,-29.0248,352179305653,303944121225511,2.81075710129645e+17,0.5688,0.61303,0.6475,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2579,77,f,3628.3973,746454.0,1242.8568,1216,-5.9183,363511622762,317225053747940,2.96462935871307e+17,0.57388,0.61828,0.65284,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
2580,79,m,4909.3763,1050269.0,1718.5576,1809,103.3647,1212928109052,1563549276300200,2.14263137287943e+18,0.59406,0.6312,0.66065,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2581,79,m,4651.5701,1040371.0,1710.8189,1772,112.3083,1157228889413,1468081295653050,1.97805412607354e+18,0.59518,0.63298,0.66267,Heliconiinae,Heliconius,numata,aurora,793.7673,871.0,-24.1446,204068785219.0,114189716925403.0,6.91190115128989e+16,0.50848,0.5497,0.58289,
2582,79,m,3543.8187,690418.0,1114.9918,1109,-6.4877,269735163327,211057528141027,1.77062344444378e+17,0.56361,0.60743,0.64169,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2583,79,m,3930.3111,697184.0,1114.2132,1106,-5.6741,274766601514,215530838358386,1.81209400573925e+17,0.56761,0.61136,0.64558,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2584,79,m,4611.563,1046098.0,1716.6883,1779,95.5372,1160242250193,1471979826002900,1.98408530928805e+18,0.59199,0.62989,0.65966,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2585,79,m,4876.433,1048129.0,1715.6791,1807,98.7388,1206658518079,1553044051480640,2.12497682085195e+18,0.59378,0.63091,0.66035,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2586,79,m,3834.2278,698378.0,1116.2352,1107,50.2176,281903638759,223063061421963,1.89128777216435e+17,0.57393,0.61749,0.65166,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2587,79,m,3581.7598,688860.0,1113.7453,1105,3.9493,268740890549,210120517783873,1.76152238807266e+17,0.56525,0.60919,0.64354,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2588,80,m,4645.2026,1070945.0,1698.006,1773,89.8408,1180962750871,1490669636275060,1.99907751552624e+18,0.59228,0.62974,0.65926,Heliconiinae,Heliconius,numata,aurora,826.7823,901.0,-57.6419,222685507876.0,129308654507656.0,8.14789673683511e+16,0.5061,0.54857,0.5829,
2589,80,m,4618.6168,1071204.0,1695.3956,1759,97.7567,1164417349748,1461509284274350,1.94933210197209e+18,0.59272,0.63054,0.66029,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2590,80,m,3609.5344,758713.0,1165.6827,1148,-23.7735,321150007646,262229449425842,2.29658769069415e+17,0.56673,0.61131,0.64611,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2591,80,m,3607.8776,749616.0,1161.4399,1145,-19.6737,314988755179,256449877897521,2.24104367800848e+17,0.56614,0.61082,0.6458,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2592,80,m,4637.4036,1076317.0,1700.0497,1767,86.9508,1176754580195,1481099935624460,1.98093022257111e+18,0.59175,0.62947,0.65917,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2593,80,m,4615.7224,1070128.0,1697.4642,1771,79.7522,1175939994432,1482530235425600,1.98604702128596e+18,0.59191,0.62946,0.65905,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2594,80,m,3644.3212,750639.0,1162.3632,1148,-23.0598,315002379018,256450648584400,2.24128925348778e+17,0.56429,0.60895,0.64391,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2595,80,m,3654.973,758676.0,1164.4558,1150,-26.5679,320024700606,261003826213514,2.28393510750315e+17,0.56476,0.6093,0.64411,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
2596,81,m,4993.2169,1092574.0,1749.6688,1868,96.8264,1382986088951,1850435147841750,2.62691169260853e+18,0.60229,0.63811,0.66661,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
